dataset_idx,question_id,n_hops,hop_idx,hop,template_question,model_resolved_question,gold_resolved_question,question_matches_gold_path,referenced_parent_indices,referenced_parents_benchmark_correct,gold,pred,raw_pred,label,token_f1,matched_gold,mean_logprob,min_logprob,entropy,margin,verbal_confidence,verbal_raw,generated_tokens,prompt_tokens,u_mean_logprob,u_mean_logprob_centered,u_mean_logprob_z,u_mean_logprob_minmax,u_mean_logprob_rank,u_min_logprob,u_min_logprob_centered,u_min_logprob_z,u_min_logprob_minmax,u_min_logprob_rank,u_entropy,u_entropy_centered,u_entropy_z,u_entropy_minmax,u_entropy_rank,u_margin,u_margin_centered,u_margin_z,u_margin_minmax,u_margin_rank,u_verbal,u_verbal_centered,u_verbal_z,u_verbal_minmax,u_verbal_rank
1407,3hop2__92991_38242_76291,3,2,3,when did #2 take control of the #1,when did Democrats take control of the The Speaker of the House and the Majority and Minority Leaders determine the rules of the,when did Republicans take control of the The Senate,False,"2,1",False,January 2015,2014,2014,incorrect,0.0,January 2015,-0.029377747164716084,-0.11724935472011566,0.11113402872160805,8.90625,40.0,"40

The",4,2737,0.029377747164716084,-0.18312930305849542,-0.7360059819433306,0.0,3.0,0.11724935472011566,-0.34208070238431293,-1.3802881597822652,0.0,3.0,0.11113402872160805,-0.3600555373744058,-0.652398771572403,0.04971284573415623,2.0,-8.90625,-0.5647786458333339,-0.09732545555261372,0.440258935335032,2.0,-40.0,0.0,0.0,0.0,2.0
1417,3hop2__38326_92991_76291,3,0,1,What were Harlan and Stewart's party affiliations?,What were Harlan and Stewart's party affiliations?,What were Harlan and Stewart's party affiliations?,True,,True,Republicans,Conservative Republicans.,Conservative Republicans.,correct,0.6666666666666666,Republicans,-0.13590212690007775,-0.3892100751399994,0.2680458548466049,5.2265625,40.0,"40

The",4,2780,0.13590212690007775,0.0720926303156908,1.37678388769433,1.0,1.0,0.3892100751399994,0.07114006951451302,0.3402185418893323,0.7146442178452143,2.0,0.2680458548466049,0.12380588736051965,1.4001083268014156,1.0,1.0,-5.2265625,3.432291666666666,0.7673578225851079,1.0,1.0,-40.0,0.0,0.0,0.0,2.0
1417,3hop2__38326_92991_76291,3,1,2,who determines the rules of the us house and us senate,who determines the rules of the us house and us senate,who determines the rules of the us house and us senate,True,,True,The Senate,The Standing Rules of the United States Senate are the parliamentary procedures adopted by the United,The Standing Rules of the United States Senate are the parliamentary procedures adopted by the United,correct,0.15384615384615385,The Senate,-0.04242012696256481,-0.5310743451118469,0.09759466320788203,14.9765625,40.0,"40

The",16,2781,0.04242012696256481,-0.02138936962182214,-0.4084819673565701,0.23872045579900128,2.0,0.5310743451118469,0.21300433948636055,1.018666783582015,1.0,1.0,0.09759466320788203,-0.04664530427820325,-0.5275070541348442,0.1518426369178486,2.0,-14.9765625,-6.317708333333334,-1.4124507417234236,0.0,3.0,-40.0,0.0,0.0,0.0,2.0
1417,3hop2__38326_92991_76291,3,2,3,when did #1 take control of the #2,when did Conservative Republicans. take control of the The Standing Rules of the United States Senate are the parliamentary procedures adopted by the United,when did Republicans take control of the The Senate,False,"1,2",True,January 2015,1882,1882,incorrect,0.0,January 2015,-0.013106235890518292,-0.03392559662461281,0.06707938440376893,5.7734375,40.0,"40

The",4,2795,0.013106235890518292,-0.05070326069386866,-0.9683019203377597,0.0,3.0,0.03392559662461281,-0.28414440900087357,-1.358885325471347,0.0,3.0,0.06707938440376893,-0.07716058308231635,-0.8726012726665708,0.0,3.0,-5.7734375,2.885416666666666,0.6450929191383152,0.9439102564102564,2.0,-40.0,0.0,0.0,0.0,2.0
1429,3hop2__782397_223623_162182,3,0,1,Phu Luong >> country,Phu Luong >> country,Phu Luong >> country,True,,True,Vietnam,Vietnam,Vietnam,correct,1.0,Vietnam,-5.960462488019402e-07,-8.344646857949556e-07,1.0198336894973181e-05,14.4140625,50.0,"50

The",2,1890,5.960462488019402e-07,-0.04423776130076804,-0.8514061828521545,0.0,3.0,8.344646857949556e-07,-0.279595476885864,-0.8177111830121973,0.0,3.0,1.0198336894973181e-05,-0.10165109948000091,-0.9382748780810597,0.0,3.0,-14.4140625,-1.497395833333334,-1.3617871256324103,0.0,3.0,-50.0,0.0,0.0,0.0,2.0
1429,3hop2__782397_223623_162182,3,1,2,John Phan >> place of birth,John Phan >> place of birth,John Phan >> place of birth,True,,True,Da Nang,"Da Nang, Vietnam","Da Nang, Vietnam",correct,0.8,Da Nang,-0.01554592996637325,-0.0777241662144661,0.05320910905771257,12.53125,50.0,"50

The",5,1891,0.01554592996637325,-0.028692427380643593,-0.552218497378896,0.132675649975004,2.0,0.0777241662144661,-0.2018721451360837,-0.5903997892062569,0.10212468829630511,2.0,0.05320910905771257,-0.048452188759183314,-0.4472304946364837,0.21131274494471713,2.0,-12.53125,0.3854166666666661,0.3505121645106023,0.7215568862275449,2.0,-50.0,0.0,0.0,0.0,2.0
1429,3hop2__782397_223623_162182,3,2,3,In what region of #1 is #2 located?,"In what region of Vietnam is Da Nang, Vietnam located?",In what region of Vietnam is Da Nang located?,False,"1,2",True,South Central Coast,Da Nang is located in the Central region of Vietnam.,Da Nang is located in the Central region of Vietnam.,incorrect,0.16666666666666666,South Central Coast,-0.11716854602842848,-0.7610639333724976,0.2517645860560801,11.8046875,50.0,"50

The",12,1896,0.11716854602842848,0.07293018868141163,1.4036246802310504,1.0,1.0,0.7610639333724976,0.48146762202194776,1.4081109722184544,1.0,1.0,0.2517645860560801,0.15010328823918423,1.3855053727175435,1.0,1.0,-11.8046875,1.111979166666666,1.0112749611218064,1.0,1.0,-50.0,0.0,0.0,0.0,2.0
1460,3hop2__132957_52222_40768,3,0,1,Who made Acura Legend?,Who made Acura Legend?,Who made Acura Legend?,True,,True,Honda,Honda,Honda,correct,1.0,Honda,0.0,0.0,1.2652972145588137e-06,17.125,50.0,"50

The",1,2654,-0.0,-0.002219904198378586,-0.7126337732394668,0.0,3.0,-0.0,-0.0022543433733517304,-0.7292781957546046,0.0,3.0,1.2652972145588137e-06,-0.015323339018613158,-0.7155814531012887,0.0,3.0,-17.125,-4.174479166666666,-0.7904614095821099,0.0,3.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1460,3hop2__132957_52222_40768,3,1,2,what is the biggest automobile company in the world,what is the biggest automobile company in the world,what is the biggest automobile company in the world,True,,True,Toyota,Toyota,Toyota,correct,1.0,Toyota,-0.006625233683735132,-0.006625233683735132,0.04560760408639908,5.5,50.0,50,1,2658,0.006625233683735132,0.004405329485356546,1.4141991243611844,1.0,1.0,0.006625233683735132,0.004370890310383402,1.4139793596121133,1.0,1.0,0.04560760408639908,0.03028299977057136,1.4141795697249209,1.0,1.0,-5.5,7.450520833333334,1.4107985607076836,1.0,1.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1460,3hop2__132957_52222_40768,3,2,3,"When did #1 , #2 and Nissan open US assembly plants?","When did Honda , Toyota and Nissan open US assembly plants?","When did Honda , Toyota and Nissan open US assembly plants?",True,"1,2",True,1981,1981,1981,correct,1.0,1981,-3.447891140062609e-05,-0.000137796436320059,0.0003649435638695131,16.2265625,40.0,"40

The",4,2660,3.447891140062609e-05,-0.00218542528697796,-0.7015653511217177,0.005204180417857773,2.0,0.000137796436320059,-0.0021165469370316714,-0.6847011638575087,0.020798728452152197,2.0,0.0003649435638695131,-0.014959660751958204,-0.6985981166236322,0.007974292089879403,2.0,-16.2265625,-3.276041666666666,-0.6203371511255734,0.07728494623655914,2.0,-40.0,6.666666666666664,1.4142135623730945,1.0,1.0
1608,3hop1__857_846_7795,3,0,1,Who was the edict addressed to?,Who was the edict addressed to?,Who was the edict addressed to?,True,,True,the Karmapa,Karmapa,Karmapa,correct,1.0,the Karmapa,-0.024677815536620074,-0.0740329697728157,0.10692800403541014,12.052083333333334,50.0,"50

</think>",3,3161,0.024677815536620074,0.01472072994737472,1.4064894915181185,1.0,1.0,0.0740329697728157,0.0415614772743235,1.3812120485753279,1.0,1.0,0.10692800403541014,0.061697797146896764,1.4072054855518068,1.0,1.0,-12.052083333333334,1.7708333333333321,1.136604727402432,1.0,1.0,-50.0,0.0,0.0,0.0,2.0
1608,3hop1__857_846_7795,3,1,2,Where did the Yongle Emperor greet the #1 ?,Where did the Yongle Emperor greet the Karmapa ?,Where did the Yongle Emperor greet the the Karmapa ?,True,1,True,Nanjing,Nanjing,Nanjing,correct,1.0,Nanjing,-0.0012588155610349834,-0.0037757314275950193,0.00904211070994639,13.572916666666666,50.0,"50

The",3,3165,0.0012588155610349834,-0.008698270028210369,-0.8310746432276408,0.0,3.0,0.0037757314275950193,-0.028695761070897184,-0.9536458647163711,0.0,3.0,0.00904211070994639,-0.036188096178566984,-0.8253793459255974,0.0,3.0,-13.572916666666666,0.25,0.16046184386857876,0.5989010989010991,2.0,-50.0,0.0,0.0,0.0,2.0
1608,3hop1__857_846_7795,3,2,3,What was the estimated population of #2 in 2011?,What was the estimated population of Nanjing in 2011?,What was the estimated population of Nanjing in 2011?,True,2,True,8.11 million,8.11 million,8.11 million,correct,1.0,8.11 million,-0.003934625670081004,-0.01960577629506588,0.019720505920183606,15.84375,50.0,"50

</think>",5,3168,0.003934625670081004,-0.006022459919164349,-0.5754148482904775,0.11425808582072769,2.0,0.01960577629506588,-0.012865716203426324,-0.42756618385895695,0.2253155011543051,2.0,0.019720505920183606,-0.02550970096832977,-0.5818261396262092,0.10909023606427432,2.0,-15.84375,-2.020833333333334,-1.2970665712710119,0.0,3.0,-50.0,0.0,0.0,0.0,2.0
1611,3hop1__409517_547811_80702,3,0,1,Scanderbeg >> composer,Scanderbeg >> composer,Scanderbeg >> composer,True,,True,Antonio Vivaldi,Antonio Vivaldi,Antonio Vivaldi,correct,1.0,Antonio Vivaldi,-0.00011027413420237054,-0.0004002247005701065,0.0010897831178191097,15.015625,40.0,"40

The",5,2429,0.00011027413420237054,-0.03456280332172651,-1.1681274342672803,0.0,3.0,0.0004002247005701065,-0.05525830015540123,-1.3788573923322986,0.0,3.0,0.0010897831178191097,-0.14001849463564248,-1.201757793413053,0.0,3.0,-15.015625,-6.315972222222221,-1.2625460156913018,0.0,3.0,-40.0,0.0,0.0,0.0,2.0
1611,3hop1__409517_547811_80702,3,1,2,#1 >> place of birth,Antonio Vivaldi >> place of birth,Antonio Vivaldi >> place of birth,True,1,True,Venice,Paris,Paris,incorrect,0.0,Venice,-0.07238125056028366,-0.07238125056028366,0.2863403856754303,2.78125,40.0,"40

The",1,2433,0.07238125056028366,0.03770817310435478,1.2744322585548913,1.0,1.0,0.07238125056028366,0.016722725704312325,0.41728127525621256,0.7674384511963938,2.0,0.2863403856754303,0.14523210792196872,1.2465054563199323,1.0,1.0,-2.78125,5.918402777777779,1.1830729432357474,1.0,1.0,-40.0,0.0,0.0,0.0,2.0
1611,3hop1__409517_547811_80702,3,2,3,what is the name of the famous bridge in #2,what is the name of the famous bridge in Paris,what is the name of the famous bridge in Venice,False,2,False,Rialto Bridge,Mandolin,Mandolin,incorrect,0.0,Rialto Bridge,-0.03152770767330063,-0.09419409930706024,0.13589466446713536,8.302083333333334,40.0,40,3,2434,0.03152770767330063,-0.003145369782628249,-0.10630482428761028,0.4347171588477428,2.0,0.09419409930706024,0.038535574451088905,0.961576117076086,1.0,1.0,0.13589466446713536,-0.0052136132863262186,-0.04474766290687898,0.472584037126057,2.0,-8.302083333333334,0.39756944444444464,0.07947307245555478,0.5487441464452958,2.0,-40.0,0.0,0.0,0.0,2.0
1638,3hop2__326964_36852_7713,3,0,1,Yaxing Coach >> headquarters location,Yaxing Coach >> headquarters location,Yaxing Coach >> headquarters location,True,,True,Yangzhou,"Yangzhou, Jiangsu, China","Yangzhou, Jiangsu, China",correct,0.5,Yangzhou,-0.0016957073335756182,-0.011399729177355766,0.00951075876032397,12.578125,45.0,"45

The",7,2810,0.0016957073335756182,-0.045284709507098,-0.6952438341749181,0.011092053859207557,2.0,0.011399729177355766,-0.22360483325125338,-0.6901625178226614,0.01578779662024507,2.0,0.00951075876032397,-0.04165249274107236,-0.6437399500633261,0.05726441599748674,2.0,-12.578125,2.2722222222222204,1.4123529093713174,1.0,1.0,-45.0,3.3333333333333357,0.3922322702763684,0.75,2.0
1638,3hop2__326964_36852_7713,3,1,2,What city did the Qing lose in 1853?,What city did the Qing lose in 1853?,What city did the Qing lose in 1853?,True,,True,Nanjing,Nanjing,Nanjing,correct,1.0,Nanjing,-0.00015461833875699918,-0.0004637358069885522,0.00142961815007366,15.885416666666666,60.0,"60

The",3,2815,0.00015461833875699918,-0.04682579850191662,-0.7189037545591822,0.0,3.0,0.0004637358069885522,-0.2345408266216206,-0.7239167645875499,0.0,3.0,0.00142961815007366,-0.04973363335132267,-0.7686341091052782,0.0,3.0,-15.885416666666666,-1.0350694444444457,-0.6433716416314037,0.057583852775304034,2.0,-60.0,-11.666666666666664,-1.3728129459672882,0.0,3.0
1638,3hop2__326964_36852_7713,3,2,3,How long had #2 been the capital city of #1 ?,"How long had Nanjing been the capital city of Yangzhou, Jiangsu, China ?",How long had Nanjing been the capital city of Yangzhou ?,False,"2,1",True,about 400 years,400 years.,400 years.,correct,0.8,about 400 years,-0.13909092484968824,-0.6931502223014832,0.14254937759379138,16.0875,40.0,"40

The",5,2820,0.13909092484968824,0.09211050800901463,1.4141475887341004,1.0,1.0,0.6931502223014832,0.45814565987287403,1.4140792824102115,1.0,1.0,0.14254937759379138,0.09138612609239505,1.4123740591686045,1.0,1.0,-16.0875,-1.2371527777777782,-0.7689812677399159,0.0,3.0,-40.0,8.333333333333336,0.9805806756909206,1.0,1.0
1696,3hop1__527372_339990_54675,3,0,1,Fester Hollow >> located in the administrative territorial entity,Fester Hollow >> located in the administrative territorial entity,Fester Hollow >> located in the administrative territorial entity,True,,True,Columbia County,"Columbia County, Pennsylvania.","Columbia County, Pennsylvania.",correct,0.8,Columbia County,-0.029764753999188542,-0.16528059542179108,0.08838981952309706,11.7734375,40.0,"40

The",6,2599,0.029764753999188542,-0.008386009268039556,-0.2641426252630583,0.3353488606786153,2.0,0.16528059542179108,0.02667808346450329,0.2830891517114442,0.676937146248202,2.0,0.08838981952309706,-0.015708899214120303,-0.2177690701708363,0.36503449478243594,2.0,-11.7734375,-1.7790798611111125,-1.3949168053825136,0.0,3.0,-40.0,3.3333333333333357,0.707106781186548,1.0,1.5
1696,3hop1__527372_339990_54675,3,1,2,#1 >> located in the administrative territorial entity,"Columbia County, Pennsylvania. >> located in the administrative territorial entity",Columbia County >> located in the administrative territorial entity,False,1,True,Oregon,"Columbia County, Pennsylvania.","Columbia County, Pennsylvania.",incorrect,0.0,Oregon,-0.004144779561707186,-0.012180587276816368,0.024659200959069,9.361979166666666,50.0,"50

The",6,2602,0.004144779561707186,-0.03400598370552091,-1.0711209019124959,0.0,3.0,0.012180587276816368,-0.12642192468047142,-1.3415009913714988,0.0,3.0,0.024659200959069,-0.07943951777814837,-1.1012528430901745,0.0,3.0,-9.361979166666666,0.6323784722222214,0.49582673467731603,0.8242100578549179,2.0,-50.0,-6.666666666666664,-1.4142135623730945,0.0,3.0
1696,3hop1__527372_339990_54675,3,2,3,what mountain can you see from portland #2,"what mountain can you see from portland Columbia County, Pennsylvania.",what mountain can you see from portland Oregon,False,2,False,Tualatin Mountains,Mt. Tabor,Mt. Tabor,incorrect,0.0,Tualatin Mountains,-0.08054275624078855,-0.23834635317325592,0.19924713572948605,8.84765625,40.0,40,4,2601,0.08054275624078855,0.04239199297356045,1.3352635271755537,1.0,1.0,0.23834635317325592,0.09974384121596813,1.0584118396600546,1.0,1.0,0.19924713572948605,0.09514841699226868,1.3190219132610108,1.0,1.0,-8.84765625,1.1467013888888875,0.8990900707051949,1.0,1.0,-40.0,3.3333333333333357,0.707106781186548,1.0,1.5
1737,3hop1__241085_42197_18397,3,0,1,Yekaterina Fesenko >> country of citizenship,Yekaterina Fesenko >> country of citizenship,Yekaterina Fesenko >> country of citizenship,True,,True,USSR,Russia,Russia,incorrect,0.0,USSR,-0.6040193438529968,-0.6040193438529968,0.6910325288772583,0.1875,50.0,"50

The",1,3827,0.6040193438529968,0.14481076796849618,0.43616605134054354,0.7807838325666853,2.0,0.6040193438529968,0.1448107361793542,0.4361660133545721,0.7807838055424958,2.0,0.6910325288772583,-0.13607263583106455,-0.18458394506818987,0.38599059827864834,2.0,-0.1875,6.6125,0.7382754635505581,1.0,1.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1737,3hop1__241085_42197_18397,3,1,2,Who argued that the #1 had itself become an imperialist power?,Who argued that the Russia had itself become an imperialist power?,Who argued that the USSR had itself become an imperialist power?,False,1,False,Mao Zedong,Mao Zedong,Mao Zedong,correct,1.0,Mao Zedong,-2.384185648907078e-08,-1.1920928244535389e-07,5.965877370783801e-07,19.4625,40.0,"40

The",5,3828,2.384185648907078e-08,-0.45920855204264416,-1.3831235321521276,0.0,3.0,1.1920928244535389e-07,-0.4592084884643602,-1.3831235238249877,0.0,3.0,5.965877370783801e-07,-0.8271045681205857,-1.1219759449442916,0.0,3.0,-19.4625,-12.662499999999998,-1.4137486664966261,0.0,3.0,-40.0,6.666666666666664,1.4142135623730945,1.0,1.0
1737,3hop1__241085_42197_18397,3,2,3,Where did #2 declare that he would intervene in the Korean conflict?,Where did Mao Zedong declare that he would intervene in the Korean conflict?,Where did Mao Zedong declare that he would intervene in the Korean conflict?,True,2,True,the Politburo,China,China,incorrect,0.0,the Politburo,-0.7736063599586487,-0.7736063599586487,1.7902823686599731,0.75,50.0,"50

The",1,3831,0.7736063599586487,0.31439778407414803,0.9469574808115842,1.0,1.0,0.7736063599586487,0.31439775228500605,0.9469575104704158,1.0,1.0,1.7902823686599731,0.9631772039516503,1.3065598900124815,1.0,1.0,-0.75,6.05,0.6754732029460683,0.9708171206225681,2.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1753,3hop1__64957_87694_64412,3,0,1,who is holding a knife in the last supper,who is holding a knife in the last supper,who is holding a knife in the last supper,True,,True,Peter,Peter,Peter,correct,1.0,Peter,-6.6756979322235566e-06,-6.6756979322235566e-06,9.38634475460276e-05,12.25,40.0,40,1,2165,6.6756979322235566e-06,-0.0010564195537069072,-0.7245684563460337,0.0,3.0,6.6756979322235566e-06,-0.0063838491966331885,-0.7308435554327035,0.0,3.0,9.38634475460276e-05,-0.005277509693858078,-0.7402793430130798,0.0,3.0,-12.25,2.9220920138888875,0.8877083172940315,1.0,1.0,-40.0,6.666666666666664,1.4142135623730945,1.0,1.0
1753,3hop1__64957_87694_64412,3,1,2,st. #1 ’s basilica the head of the catholic religion is located in,st. Peter ’s basilica the head of the catholic religion is located in,st. Peter ’s basilica the head of the catholic religion is located in,True,1,True,Vatican City,St. Peter's Basilica,St. Peter's Basilica,incorrect,0.0,Vatican City,-0.003124804854042651,-0.018741199746727943,0.015449655067950374,13.494791666666666,50.0,50,6,2172,0.003124804854042651,0.0020617096024035204,1.4140686234039237,1.0,1.0,0.018741199746727943,0.01235067485216253,1.4139449167609144,1.0,1.0,0.015449655067950374,0.010078281926546268,1.4136864460840346,1.0,1.0,-13.494791666666666,1.6773003472222214,0.5095505075652113,0.8345018609884879,2.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1753,3hop1__64957_87694_64412,3,2,3,when did #2 become its own country,when did St. Peter's Basilica become its own country,when did Vatican City become its own country,False,2,False,11 February 1929,11 February 1929,11 February 1929,correct,1.0,11 February 1929,-5.780520294251801e-05,-0.0004236992390360683,0.0005706009087159175,19.771484375,50.0,"50

The",8,2168,5.780520294251801e-05,-0.0010052900486966128,-0.6895001670578897,0.01639749428278131,2.0,0.0004236992390360683,-0.005966825655529344,-0.683101361328211,0.022259628267986428,2.0,0.0005706009087159175,-0.004800772232688188,-0.6734071030709545,0.03104610123364884,2.0,-19.771484375,-4.5993923611111125,-1.397258824859244,0.0,3.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1783,3hop1__516535_834494_34053,3,0,1,Allen >> located in the administrative territorial entity,Allen >> located in the administrative territorial entity,Allen >> located in the administrative territorial entity,True,,True,Pima County,Pima County,Pima County,correct,1.0,Pima County,-0.008255856721310314,-0.02475934475660324,0.03842912979435672,11.364583333333334,40.0,"40

The",3,2565,0.008255856721310314,0.001790009425299389,0.4055188848469269,0.7592137777907202,2.0,0.02475934475660324,-0.026199654287969075,-0.47994499070660673,0.18755177602412393,2.0,0.03842912979435672,0.01399095324216654,0.9132389732560786,1.0,1.0,-11.364583333333334,3.1189236111111107,0.7637206683860724,1.0,1.0,-40.0,1.6666666666666643,0.7071067811865466,1.0,1.5
1783,3hop1__516535_834494_34053,3,1,2,#1 >> contains administrative territorial entity,Pima County >> contains administrative territorial entity,Pima County >> contains administrative territorial entity,True,1,True,Tucson,Pima County,Pima County,incorrect,0.0,Tucson,-0.0003916924609536447,-0.0011692361440509558,0.0031161451361185755,11.833333333333334,40.0,"40

The",3,2565,0.0003916924609536447,-0.00607415483505728,-1.3760734777628427,0.0,3.0,0.0011692361440509558,-0.04978976290052136,-0.9120863592291033,0.0,3.0,0.0031161451361185755,-0.021322031416071602,-1.3917643595192066,0.0,3.0,-11.833333333333334,2.6501736111111107,0.6489393822940938,0.9472604746557282,2.0,-40.0,1.6666666666666643,0.7071067811865466,1.0,1.5
1783,3hop1__516535_834494_34053,3,2,3,What was #2 's wettest year?,What was Pima County 's wettest year?,What was Tucson 's wettest year?,False,2,False,1905,24.17 in (614 mm),24.17 in (614 mm),incorrect,0.0,1905,-0.010749992705768818,-0.12694841623306274,0.03176925472609524,20.252604166666668,45.0,"45

The",12,2567,0.010749992705768818,0.004284145409757893,0.9705545929159162,1.0,1.0,0.12694841623306274,0.07598941718849042,1.3920313499357098,1.0,1.0,0.03176925472609524,0.007331078173905065,0.4785253862631282,0.8114043564225377,2.0,-20.252604166666668,-5.769097222222223,-1.4126600506801668,0.0,3.0,-45.0,-3.3333333333333357,-1.4142135623730963,0.0,3.0
1795,3hop1__516535_834494_34099,3,0,1,Allen >> located in the administrative territorial entity,Allen >> located in the administrative territorial entity,Allen >> located in the administrative territorial entity,True,,True,Pima County,"Pima County, Arizona","Pima County, Arizona",correct,0.8,Pima County,-0.0001155380333557332,-0.00047302976599894464,0.0010548782543764901,13.01875,40.0,"40

The",5,2582,0.0001155380333557332,-0.12722924723054993,-1.0605439592558912,0.0,3.0,0.00047302976599894464,-0.34805848707522574,-1.3922501915146448,0.0,3.0,0.0010548782543764901,-0.1585280148881035,-1.1211788825382996,0.0,3.0,-13.01875,-2.0739583333333336,-0.8744726273411466,0.0,3.0,-40.0,6.666666666666664,1.4142135623730945,1.0,1.0
1795,3hop1__516535_834494_34099,3,1,2,#1 >> contains administrative territorial entity,"Pima County, Arizona >> contains administrative territorial entity",Pima County >> contains administrative territorial entity,False,1,True,Tucson,"Pima County, Arizona","Pima County, Arizona",incorrect,0.0,Tucson,-0.0937621295450981,-0.46880874037742615,0.13330039721158754,12.190625,50.0,"50

The",5,2584,0.0937621295450981,-0.03358265571880756,-0.27993471181836627,0.3251153227698602,2.0,0.46880874037742615,0.12027722353620146,0.48111450724927746,0.8133091022491101,2.0,0.13330039721158754,-0.026282495930892463,-0.1858812112099863,0.3851752980090241,2.0,-12.190625,-1.2458333333333336,-0.525298474284285,0.15353418308227113,2.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1795,3hop1__516535_834494_34099,3,2,3,How long are #2 's city council terms?,"How long are Pima County, Arizona 's city council terms?",How long are Tucson 's city council terms?,False,2,False,four-year,4-year,4-year,needs_review,0.5,four-year,-0.2881566882132631,-0.576312780380249,0.344393403961476,7.625,50.0,"50

The",2,2587,0.2881566882132631,0.16081190294935746,1.3404786710742573,1.0,1.0,0.576312780380249,0.22778126353902434,0.9111356842653676,1.0,1.0,0.344393403961476,0.184810510818996,1.3070600937482861,1.0,1.0,-7.625,3.319791666666667,1.3997711016254315,1.0,1.0,-50.0,-3.3333333333333357,-0.707106781186548,0.0,2.5
1832,4hop1__46196_497223_15840_36002,4,0,1,who is in charge of the super bowl halftime show,who is in charge of the super bowl halftime show,who is in charge of the super bowl halftime show,True,,True,The NFL,NFL,NFL,correct,1.0,The NFL,-0.006880400702357292,-0.006880400702357292,0.04572531580924988,5.15625,40.0,"40

The",1,3672,0.006880400702357292,-0.02040597633478214,-0.8599328683225549,0.11694757806643467,3.0,0.006880400702357292,-0.19007638776383828,-0.620474928156315,0.008589474222785803,3.0,0.04572531580924988,-0.03830291664617877,-0.47400934341074236,0.18899409430981348,3.0,-5.15625,2.02783203125,0.5255092257460654,0.7858623939679548,2.0,-40.0,0.0,0.0,0.0,2.5
1832,4hop1__46196_497223_15840_36002,4,1,2,#1 >> platform,NFL >> platform,The NFL >> platform,True,1,True,Nintendo Entertainment System,NFL,NFL,incorrect,0.0,Nintendo Entertainment System,-0.05394797772169113,-0.05394797772169113,0.2187594175338745,2.9375,40.0,"40

The",1,3665,0.05394797772169113,0.0266616006845517,1.1235525502231216,1.0,1.0,0.05394797772169113,-0.14300881074450444,-0.4668301129683916,0.07344721767479752,2.0,0.2187594175338745,0.13473118507844586,1.6673362283589077,1.0,1.0,-2.9375,4.24658203125,1.1004945187367037,1.0,1.0,-40.0,0.0,0.0,0.0,2.5
1832,4hop1__46196_497223_15840_36002,4,2,3,What is the abbreviation of #2 ?,What is the abbreviation of NFL ?,What is the abbreviation of Nintendo Entertainment System ?,False,2,False,NES,NFL,NFL,incorrect,0.0,NES,-0.0006469778600148857,-0.0006469778600148857,0.005402029491961002,7.34375,40.0,"40

The",1,3668,0.0006469778600148857,-0.026639399177124545,-1.1226169514725548,0.0,4.0,0.0006469778600148857,-0.1963098106061807,-0.640822971570712,0.0,4.0,0.005402029491961002,-0.07862620296346765,-0.9730213285288081,0.0,4.0,-7.34375,-0.15966796875,-0.04137768283625412,0.5747408105560792,3.0,-40.0,0.0,0.0,0.0,2.5
1832,4hop1__46196_497223_15840_36002,4,3,4,What were the Genesis's advantages over the #3 ?,What were the Genesis's advantages over the NFL ?,What were the Genesis's advantages over the NES ?,False,3,False,built on 16-bit architectures and offered improved graphics and sound,The Genesis had a 16-bit architecture and offered improved graphics and sound over,The Genesis had a 16-bit architecture and offered improved graphics and sound over,needs_review,0.6956521739130435,built on 16-bit architectures and offered improved graphics and sound,-0.047670151864494414,-0.726351797580719,0.06622616698662923,13.298828125,40.0,"40

The",16,3671,0.047670151864494414,0.020383774827354983,0.8589972695719881,0.882219360359307,2.0,0.726351797580719,0.5293950091145234,1.7281280126954186,1.0,1.0,0.06622616698662923,-0.017802065468799422,-0.22030555641935695,0.28508099978576545,2.0,-13.298828125,-6.11474609375,-1.5846260616465149,0.0,4.0,-40.0,0.0,0.0,0.0,2.5
1861,4hop2__567956_14670_8987_8529,4,0,1,Normalization >> country,Normalization >> country,Normalization >> country,True,,True,Czechoslovakia,Slovakia,Slovakia,incorrect,0.0,Czechoslovakia,-0.08965385817767431,-0.26509085297584534,0.318082632496953,5.078125,40.0,"40

The",3,2700,0.08965385817767431,0.052102300786267396,1.3938540830033916,1.0,1.0,0.26509085297584534,0.046749767151595734,0.21266275118064593,0.4751725180741557,2.0,0.318082632496953,0.2031385591993588,1.6047398366651326,1.0,1.0,-5.078125,9.335286458333332,1.7061456823995755,1.0,1.0,-40.0,10.0,0.816496580927726,1.0,1.5
